Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT2,PM2.5,22/09/2018 05:00,5.00000,ug m-3,R
CT2,PM2.5,22/09/2018 05:15,5.00000,ug m-3,R
CT2,PM2.5,22/09/2018 05:30,5.00000,ug m-3,R
CT2,PM2.5,22/09/2018 05:45,5.00000,ug m-3,R
CT2,PM2.5,22/09/2018 06:00,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 06:15,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 06:30,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 06:45,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 07:00,6.00000,ug m-3,R
CT2,PM2.5,22/09/2018 07:15,6.00000,ug m-3,R
CT2,PM2.5,22/09/2018 07:30,6.00000,ug m-3,R
CT2,PM2.5,22/09/2018 07:45,6.00000,ug m-3,R
CT2,PM2.5,22/09/2018 08:00,13.00000,ug m-3,R
CT2,PM2.5,22/09/2018 08:15,13.00000,ug m-3,R
CT2,PM2.5,22/09/2018 08:30,13.00000,ug m-3,R
CT2,PM2.5,22/09/2018 08:45,13.00000,ug m-3,R
CT2,PM2.5,22/09/2018 09:00,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 09:15,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 09:30,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 09:45,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 10:00,10.00000,ug m-3,R
CT2,PM2.5,22/09/2018 10:15,10.00000,ug m-3,R
CT2,PM2.5,22/09/2018 10:30,10.00000,ug m-3,R
CT2,PM2.5,22/09/2018 10:45,10.00000,ug m-3,R
CT2,PM2.5,22/09/2018 11:00,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 11:15,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 11:30,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 11:45,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 12:00,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 12:15,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 12:30,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 12:45,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 13:00,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 13:15,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 13:30,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 13:45,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 14:00,15.00000,ug m-3,R
CT2,PM2.5,22/09/2018 14:15,15.00000,ug m-3,R
CT2,PM2.5,22/09/2018 14:30,15.00000,ug m-3,R
CT2,PM2.5,22/09/2018 14:45,15.00000,ug m-3,R
CT2,PM2.5,22/09/2018 15:00,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 15:15,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 15:30,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 15:45,14.00000,ug m-3,R
CT2,PM2.5,22/09/2018 16:00,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 16:15,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 16:30,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 16:45,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 17:00,17.00000,ug m-3,R
CT2,PM2.5,22/09/2018 17:15,17.00000,ug m-3,R
CT2,PM2.5,22/09/2018 17:30,17.00000,ug m-3,R
CT2,PM2.5,22/09/2018 17:45,17.00000,ug m-3,R
CT2,PM2.5,22/09/2018 18:00,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 18:15,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 18:30,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 18:45,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 19:00,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 19:15,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 19:30,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 19:45,16.00000,ug m-3,R
CT2,PM2.5,22/09/2018 20:00,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 20:15,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 20:30,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 20:45,11.00000,ug m-3,R
CT2,PM2.5,22/09/2018 21:00,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 21:15,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 21:30,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 21:45,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 22:00,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 22:15,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 22:30,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 22:45,8.00000,ug m-3,R
CT2,PM2.5,22/09/2018 23:00,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 23:15,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 23:30,9.00000,ug m-3,R
CT2,PM2.5,22/09/2018 23:45,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 00:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 00:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 00:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 00:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 01:00,7.00000,ug m-3,R
CT2,PM2.5,23/09/2018 01:15,7.00000,ug m-3,R
CT2,PM2.5,23/09/2018 01:30,7.00000,ug m-3,R
CT2,PM2.5,23/09/2018 01:45,7.00000,ug m-3,R
CT2,PM2.5,23/09/2018 02:00,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 02:15,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 02:30,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 02:45,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 03:00,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 03:15,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 03:30,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 03:45,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 04:00,10.00000,ug m-3,R
CT2,PM2.5,23/09/2018 04:15,10.00000,ug m-3,R
CT2,PM2.5,23/09/2018 04:30,10.00000,ug m-3,R
CT2,PM2.5,23/09/2018 04:45,10.00000,ug m-3,R
CT2,PM2.5,23/09/2018 05:00,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 05:15,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 05:30,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 05:45,6.00000,ug m-3,R
CT2,PM2.5,23/09/2018 06:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 06:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 06:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 06:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 07:00,14.00000,ug m-3,R
CT2,PM2.5,23/09/2018 07:15,14.00000,ug m-3,R
CT2,PM2.5,23/09/2018 07:30,14.00000,ug m-3,R
CT2,PM2.5,23/09/2018 07:45,14.00000,ug m-3,R
CT2,PM2.5,23/09/2018 08:00,13.00000,ug m-3,R
CT2,PM2.5,23/09/2018 08:15,13.00000,ug m-3,R
CT2,PM2.5,23/09/2018 08:30,13.00000,ug m-3,R
CT2,PM2.5,23/09/2018 08:45,13.00000,ug m-3,R
CT2,PM2.5,23/09/2018 09:00,8.00000,ug m-3,R
CT2,PM2.5,23/09/2018 09:15,8.00000,ug m-3,R
CT2,PM2.5,23/09/2018 09:30,8.00000,ug m-3,R
CT2,PM2.5,23/09/2018 09:45,8.00000,ug m-3,R
CT2,PM2.5,23/09/2018 10:00,,ug m-3,R
CT2,PM2.5,23/09/2018 10:15,,ug m-3,R
CT2,PM2.5,23/09/2018 10:30,,ug m-3,R
CT2,PM2.5,23/09/2018 10:45,,ug m-3,R
CT2,PM2.5,23/09/2018 11:00,,ug m-3,R
CT2,PM2.5,23/09/2018 11:15,,ug m-3,R
CT2,PM2.5,23/09/2018 11:30,,ug m-3,R
CT2,PM2.5,23/09/2018 11:45,,ug m-3,R
CT2,PM2.5,23/09/2018 12:00,,ug m-3,R
CT2,PM2.5,23/09/2018 12:15,,ug m-3,R
CT2,PM2.5,23/09/2018 12:30,,ug m-3,R
CT2,PM2.5,23/09/2018 12:45,,ug m-3,R
CT2,PM2.5,23/09/2018 13:00,,ug m-3,R
CT2,PM2.5,23/09/2018 13:15,,ug m-3,R
CT2,PM2.5,23/09/2018 13:30,,ug m-3,R
CT2,PM2.5,23/09/2018 13:45,,ug m-3,R
CT2,PM2.5,23/09/2018 14:00,,ug m-3,R
CT2,PM2.5,23/09/2018 14:15,,ug m-3,R
CT2,PM2.5,23/09/2018 14:30,,ug m-3,R
CT2,PM2.5,23/09/2018 14:45,,ug m-3,R
CT2,PM2.5,23/09/2018 15:00,,ug m-3,R
CT2,PM2.5,23/09/2018 15:15,,ug m-3,R
CT2,PM2.5,23/09/2018 15:30,,ug m-3,R
CT2,PM2.5,23/09/2018 15:45,,ug m-3,R
CT2,PM2.5,23/09/2018 16:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 16:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 16:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 16:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 17:00,,ug m-3,R
CT2,PM2.5,23/09/2018 17:15,,ug m-3,R
CT2,PM2.5,23/09/2018 17:30,,ug m-3,R
CT2,PM2.5,23/09/2018 17:45,,ug m-3,R
CT2,PM2.5,23/09/2018 18:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 18:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 18:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 18:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 19:00,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 19:15,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 19:30,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 19:45,9.00000,ug m-3,R
CT2,PM2.5,23/09/2018 20:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 20:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 20:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 20:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 21:00,4.00000,ug m-3,R
CT2,PM2.5,23/09/2018 21:15,4.00000,ug m-3,R
CT2,PM2.5,23/09/2018 21:30,4.00000,ug m-3,R
CT2,PM2.5,23/09/2018 21:45,4.00000,ug m-3,R
CT2,PM2.5,23/09/2018 22:00,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 22:15,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 22:30,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 22:45,5.00000,ug m-3,R
CT2,PM2.5,23/09/2018 23:00,0.00000,ug m-3,R
CT2,PM2.5,23/09/2018 23:15,0.00000,ug m-3,R
CT2,PM2.5,23/09/2018 23:30,0.00000,ug m-3,R
CT2,PM2.5,23/09/2018 23:45,0.00000,ug m-3,R
CT2,PM2.5,24/09/2018 00:00,,ug m-3,R
CT2,PM2.5,24/09/2018 00:15,,ug m-3,R
CT2,PM2.5,24/09/2018 00:30,,ug m-3,R
CT2,PM2.5,24/09/2018 00:45,,ug m-3,R
CT2,PM2.5,24/09/2018 01:00,3.00000,ug m-3,R
CT2,PM2.5,24/09/2018 01:15,3.00000,ug m-3,R
CT2,PM2.5,24/09/2018 01:30,3.00000,ug m-3,R
CT2,PM2.5,24/09/2018 01:45,3.00000,ug m-3,R
CT2,PM2.5,24/09/2018 02:00,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 02:15,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 02:30,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 02:45,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 03:00,5.00000,ug m-3,R
CT2,PM2.5,24/09/2018 03:15,5.00000,ug m-3,R
CT2,PM2.5,24/09/2018 03:30,5.00000,ug m-3,R
CT2,PM2.5,24/09/2018 03:45,5.00000,ug m-3,R
CT2,PM2.5,24/09/2018 04:00,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 04:15,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 04:30,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 04:45,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 05:00,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 05:15,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 05:30,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 05:45,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 06:00,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 06:15,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 06:30,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 06:45,10.00000,ug m-3,R
CT2,PM2.5,24/09/2018 07:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 07:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 07:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 07:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 08:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 08:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 08:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 08:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 09:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 09:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 09:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 09:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 10:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 10:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 10:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 10:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 11:00,11.00000,ug m-3,R
CT2,PM2.5,24/09/2018 11:15,11.00000,ug m-3,R
CT2,PM2.5,24/09/2018 11:30,11.00000,ug m-3,R
CT2,PM2.5,24/09/2018 11:45,11.00000,ug m-3,R
CT2,PM2.5,24/09/2018 12:00,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 12:15,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 12:30,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 12:45,6.00000,ug m-3,R
CT2,PM2.5,24/09/2018 13:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 13:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 13:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 13:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 14:00,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 14:15,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 14:30,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 14:45,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 15:00,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 15:15,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 15:30,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 15:45,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 16:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 16:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 16:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 16:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 17:00,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 17:15,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 17:30,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 17:45,9.00000,ug m-3,R
CT2,PM2.5,24/09/2018 18:00,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 18:15,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 18:30,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 18:45,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 19:00,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 19:15,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 19:30,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 19:45,7.00000,ug m-3,R
CT2,PM2.5,24/09/2018 20:00,13.00000,ug m-3,R
CT2,PM2.5,24/09/2018 20:15,13.00000,ug m-3,R
CT2,PM2.5,24/09/2018 20:30,13.00000,ug m-3,R
CT2,PM2.5,24/09/2018 20:45,13.00000,ug m-3,R
CT2,PM2.5,24/09/2018 21:00,14.00000,ug m-3,R
CT2,PM2.5,24/09/2018 21:15,14.00000,ug m-3,R
CT2,PM2.5,24/09/2018 21:30,14.00000,ug m-3,R
CT2,PM2.5,24/09/2018 21:45,14.00000,ug m-3,R
CT2,PM2.5,24/09/2018 22:00,19.00000,ug m-3,R
CT2,PM2.5,24/09/2018 22:15,19.00000,ug m-3,R
CT2,PM2.5,24/09/2018 22:30,19.00000,ug m-3,R
CT2,PM2.5,24/09/2018 22:45,19.00000,ug m-3,R
CT2,PM2.5,24/09/2018 23:00,21.00000,ug m-3,R
CT2,PM2.5,24/09/2018 23:15,21.00000,ug m-3,R
CT2,PM2.5,24/09/2018 23:30,21.00000,ug m-3,R
CT2,PM2.5,24/09/2018 23:45,21.00000,ug m-3,R
CT2,PM2.5,25/09/2018 00:00,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 00:15,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 00:30,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 00:45,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 01:00,20.00000,ug m-3,R
CT2,PM2.5,25/09/2018 01:15,20.00000,ug m-3,R
CT2,PM2.5,25/09/2018 01:30,20.00000,ug m-3,R
CT2,PM2.5,25/09/2018 01:45,20.00000,ug m-3,R
CT2,PM2.5,25/09/2018 02:00,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 02:15,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 02:30,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 02:45,19.00000,ug m-3,R
CT2,PM2.5,25/09/2018 03:00,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 03:15,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 03:30,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 03:45,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 04:00,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 04:15,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 04:30,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 04:45,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 05:00,21.00000,ug m-3,R
CT2,PM2.5,25/09/2018 05:15,21.00000,ug m-3,R
CT2,PM2.5,25/09/2018 05:30,21.00000,ug m-3,R
CT2,PM2.5,25/09/2018 05:45,21.00000,ug m-3,R
CT2,PM2.5,25/09/2018 06:00,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 06:15,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 06:30,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 06:45,23.00000,ug m-3,R
CT2,PM2.5,25/09/2018 07:00,26.00000,ug m-3,R
CT2,PM2.5,25/09/2018 07:15,26.00000,ug m-3,R
CT2,PM2.5,25/09/2018 07:30,26.00000,ug m-3,R
CT2,PM2.5,25/09/2018 07:45,26.00000,ug m-3,R
CT2,PM2.5,25/09/2018 08:00,32.00000,ug m-3,R
CT2,PM2.5,25/09/2018 08:15,32.00000,ug m-3,R
CT2,PM2.5,25/09/2018 08:30,32.00000,ug m-3,R
CT2,PM2.5,25/09/2018 08:45,32.00000,ug m-3,R
CT2,PM2.5,25/09/2018 09:00,18.00000,ug m-3,R
CT2,PM2.5,25/09/2018 09:15,18.00000,ug m-3,R
CT2,PM2.5,25/09/2018 09:30,18.00000,ug m-3,R
CT2,PM2.5,25/09/2018 09:45,18.00000,ug m-3,R
CT2,PM2.5,25/09/2018 10:00,15.00000,ug m-3,R
CT2,PM2.5,25/09/2018 10:15,15.00000,ug m-3,R
CT2,PM2.5,25/09/2018 10:30,15.00000,ug m-3,R
CT2,PM2.5,25/09/2018 10:45,15.00000,ug m-3,R
CT2,PM2.5,25/09/2018 11:00,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 11:15,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 11:30,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 11:45,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 12:00,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 12:15,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 12:30,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 12:45,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 13:00,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 13:15,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 13:30,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 13:45,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 14:00,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 14:15,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 14:30,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 14:45,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 15:00,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 15:15,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 15:30,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 15:45,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 16:00,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 16:15,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 16:30,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 16:45,10.00000,ug m-3,R
CT2,PM2.5,25/09/2018 17:00,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 17:15,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 17:30,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 17:45,9.00000,ug m-3,R
CT2,PM2.5,25/09/2018 18:00,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 18:15,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 18:30,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 18:45,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 19:00,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 19:15,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 19:30,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 19:45,11.00000,ug m-3,R
CT2,PM2.5,25/09/2018 20:00,14.00000,ug m-3,R
CT2,PM2.5,25/09/2018 20:15,14.00000,ug m-3,R
CT2,PM2.5,25/09/2018 20:30,14.00000,ug m-3,R
CT2,PM2.5,25/09/2018 20:45,14.00000,ug m-3,R
CT2,PM2.5,25/09/2018 21:00,17.00000,ug m-3,R
CT2,PM2.5,25/09/2018 21:15,17.00000,ug m-3,R
CT2,PM2.5,25/09/2018 21:30,17.00000,ug m-3,R
CT2,PM2.5,25/09/2018 21:45,17.00000,ug m-3,R
CT2,PM2.5,25/09/2018 22:00,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 22:15,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 22:30,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 22:45,16.00000,ug m-3,R
CT2,PM2.5,25/09/2018 23:00,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 23:15,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 23:30,13.00000,ug m-3,R
CT2,PM2.5,25/09/2018 23:45,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 00:00,11.00000,ug m-3,R
CT2,PM2.5,26/09/2018 00:15,11.00000,ug m-3,R
CT2,PM2.5,26/09/2018 00:30,11.00000,ug m-3,R
CT2,PM2.5,26/09/2018 00:45,11.00000,ug m-3,R
CT2,PM2.5,26/09/2018 01:00,9.00000,ug m-3,R
CT2,PM2.5,26/09/2018 01:15,9.00000,ug m-3,R
CT2,PM2.5,26/09/2018 01:30,9.00000,ug m-3,R
CT2,PM2.5,26/09/2018 01:45,9.00000,ug m-3,R
CT2,PM2.5,26/09/2018 02:00,14.00000,ug m-3,R
CT2,PM2.5,26/09/2018 02:15,14.00000,ug m-3,R
CT2,PM2.5,26/09/2018 02:30,14.00000,ug m-3,R
CT2,PM2.5,26/09/2018 02:45,14.00000,ug m-3,R
CT2,PM2.5,26/09/2018 03:00,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 03:15,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 03:30,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 03:45,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 04:00,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 04:15,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 04:30,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 04:45,13.00000,ug m-3,R
CT2,PM2.5,26/09/2018 05:00,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 05:15,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 05:30,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 05:45,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 06:00,19.00000,ug m-3,R
CT2,PM2.5,26/09/2018 06:15,19.00000,ug m-3,R
CT2,PM2.5,26/09/2018 06:30,19.00000,ug m-3,R
CT2,PM2.5,26/09/2018 06:45,19.00000,ug m-3,R
CT2,PM2.5,26/09/2018 07:00,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 07:15,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 07:30,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 07:45,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 08:00,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 08:15,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 08:30,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 08:45,16.00000,ug m-3,R
CT2,PM2.5,26/09/2018 09:00,10.00000,ug m-3,R
CT2,PM2.5,26/09/2018 09:15,10.00000,ug m-3,R
CT2,PM2.5,26/09/2018 09:30,10.00000,ug m-3,R
CT2,PM2.5,26/09/2018 09:45,10.00000,ug m-3,R
CT2,PM2.5,26/09/2018 10:00,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 10:15,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 10:30,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 10:45,12.00000,ug m-3,R
CT2,PM2.5,26/09/2018 11:00,15.00000,ug m-3,R
CT2,PM2.5,26/09/2018 11:15,15.00000,ug m-3,R
CT2,PM2.5,26/09/2018 11:30,15.00000,ug m-3,R
CT2,PM2.5,26/09/2018 11:45,15.00000,ug m-3,R
CT2,PM2.5,26/09/2018 12:00,18.00000,ug m-3,R
CT2,PM2.5,26/09/2018 12:15,18.00000,ug m-3,R
